year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
2008,National,8,56,DEM,Barack Obama,9/9/08,45.897894,FALSE
2008,National,8,55,REP,John McCain,9/10/08,46.57984,FALSE
2008,National,8,55,DEM,Barack Obama,9/10/08,45.657837,FALSE
2008,National,8,54,REP,John McCain,9/11/08,46.669715,FALSE
2008,National,8,54,DEM,Barack Obama,9/11/08,45.530819,FALSE
2008,National,8,53,REP,John McCain,9/12/08,46.75723,FALSE
2008,National,8,53,DEM,Barack Obama,9/12/08,45.440861,FALSE
2008,National,7,52,REP,John McCain,9/13/08,46.782105,FALSE
2008,National,7,52,DEM,Barack Obama,9/13/08,45.441897,FALSE
2008,National,7,51,REP,John McCain,9/14/08,46.754641,FALSE
2008,National,7,51,DEM,Barack Obama,9/14/08,45.322825,FALSE
2008,National,7,50,REP,John McCain,9/15/08,46.82551,FALSE
2008,National,7,50,DEM,Barack Obama,9/15/08,45.374028,FALSE
2008,National,7,49,REP,John McCain,9/16/08,46.757997,FALSE
2008,National,7,49,DEM,Barack Obama,9/16/08,45.620322,FALSE
2008,National,7,48,REP,John McCain,9/17/08,46.813617,FALSE
2008,National,7,48,DEM,Barack Obama,9/17/08,45.618458,FALSE
2008,National,7,47,REP,John McCain,9/18/08,46.831175,FALSE
2008,National,7,47,DEM,Barack Obama,9/18/08,45.669558,FALSE
2008,National,7,46,REP,John McCain,9/19/08,46.874456,FALSE
2008,National,7,46,DEM,Barack Obama,9/19/08,45.669058,FALSE
2008,National,6,45,REP,John McCain,9/20/08,46.77422,FALSE
2008,National,6,45,DEM,Barack Obama,9/20/08,45.745082,FALSE
2008,National,6,44,REP,John McCain,9/21/08,46.709218,FALSE
2008,National,6,44,DEM,Barack Obama,9/21/08,45.967633,FALSE
2008,National,6,43,REP,John McCain,9/22/08,46.402141,FALSE
2008,National,6,43,DEM,Barack Obama,9/22/08,46.397426,FALSE
2008,National,6,42,REP,John McCain,9/23/08,46.086558,FALSE
2008,National,6,42,DEM,Barack Obama,9/23/08,46.497413,FALSE
2008,National,6,41,REP,John McCain,9/24/08,45.902524,FALSE
2008,National,6,41,DEM,Barack Obama,9/24/08,46.561096,FALSE
2008,National,6,40,REP,John McCain,9/25/08,45.908484,FALSE
2008,National,6,40,DEM,Barack Obama,9/25/08,46.547159,FALSE
2008,National,6,39,REP,John McCain,9/26/08,45.919301,FALSE
2008,National,6,39,DEM,Barack Obama,9/26/08,46.566972,FALSE
2008,National,5,38,REP,John McCain,9/27/08,45.173781,FALSE
2008,National,5,38,DEM,Barack Obama,9/27/08,47.375102,FALSE
2008,National,5,37,REP,John McCain,9/28/08,44.85007,FALSE
2008,National,5,37,DEM,Barack Obama,9/28/08,47.74482,FALSE
2008,National,5,36,REP,John McCain,9/29/08,44.959908,FALSE
2008,National,5,36,DEM,Barack Obama,9/29/08,47.395781,FALSE
2008,National,5,35,REP,John McCain,9/30/08,44.521761,FALSE
2008,National,5,35,DEM,Barack Obama,9/30/08,47.614383,FALSE
2008,National,5,34,REP,John McCain,10/1/08,44.330482,FALSE
2008,National,5,34,DEM,Barack Obama,10/1/08,47.799425,FALSE
2008,National,5,33,REP,John McCain,10/2/08,44.246407,FALSE
2008,National,5,33,DEM,Barack Obama,10/2/08,47.899612,FALSE
2008,National,5,32,REP,John McCain,10/3/08,44.123372,FALSE
2008,National,5,32,DEM,Barack Obama,10/3/08,48.054506,FALSE
2008,National,4,31,REP,John McCain,10/4/08,43.433486,FALSE
2008,National,4,31,DEM,Barack Obama,10/4/08,48.541455,FALSE
2008,National,4,30,REP,John McCain,10/5/08,43.579247,FALSE
2008,National,4,30,DEM,Barack Obama,10/5/08,48.416884,FALSE
2008,National,4,29,REP,John McCain,10/6/08,43.636479,FALSE
2008,National,4,29,DEM,Barack Obama,10/6/08,48.502415,FALSE
2008,National,4,28,REP,John McCain,10/7/08,43.613906,FALSE
2008,National,4,28,DEM,Barack Obama,10/7/08,48.553197,FALSE
2008,National,4,27,REP,John McCain,10/8/08,42.839614,FALSE
2008,National,4,27,DEM,Barack Obama,10/8/08,49.009696,FALSE
2008,National,4,26,REP,John McCain,10/9/08,42.515634,FALSE
2008,National,4,26,DEM,Barack Obama,10/9/08,49.474757,FALSE
2008,National,4,25,REP,John McCain,10/10/08,42.483611,FALSE
2008,National,4,25,DEM,Barack Obama,10/10/08,49.664906,FALSE
2008,National,3,24,REP,John McCain,10/11/08,42.38148,FALSE
2008,National,3,24,DEM,Barack Obama,10/11/08,49.743073,FALSE
2008,National,3,23,REP,John McCain,10/12/08,42.321051,FALSE
2008,National,3,23,DEM,Barack Obama,10/12/08,49.65258,FALSE
2008,National,3,22,REP,John McCain,10/13/08,42.312876,FALSE
2008,National,3,22,DEM,Barack Obama,10/13/08,49.546637,FALSE
2008,National,3,21,REP,John McCain,10/14/08,42.285643,FALSE
2008,National,3,21,DEM,Barack Obama,10/14/08,49.57785,FALSE
2008,National,3,20,REP,John McCain,10/15/08,42.236779,FALSE
2008,National,3,20,DEM,Barack Obama,10/15/08,49.585368,FALSE
2008,National,3,19,REP,John McCain,10/16/08,42.471682,FALSE
2008,National,3,19,DEM,Barack Obama,10/16/08,49.307017,FALSE
2008,National,3,18,REP,John McCain,10/17/08,42.631904,FALSE
2008,National,3,18,DEM,Barack Obama,10/17/08,49.242406,FALSE
2008,National,2,17,REP,John McCain,10/18/08,41.974271,FALSE
2008,National,2,17,DEM,Barack Obama,10/18/08,49.56732,FALSE
2008,National,2,16,REP,John McCain,10/19/08,42.362896,FALSE
2008,National,2,16,DEM,Barack Obama,10/19/08,49.582981,FALSE
2008,National,2,15,REP,John McCain,10/20/08,42.716766,FALSE
2008,National,2,15,DEM,Barack Obama,10/20/08,49.472382,FALSE
2008,National,2,14,REP,John McCain,10/21/08,42.504601,FALSE
2008,National,2,14,DEM,Barack Obama,10/21/08,49.805099,FALSE
2008,National,2,13,REP,John McCain,10/22/08,42.584982,FALSE
2008,National,2,13,DEM,Barack Obama,10/22/08,49.908416,FALSE
2008,National,2,12,REP,John McCain,10/23/08,42.385545,FALSE
2008,National,2,12,DEM,Barack Obama,10/23/08,50.14414,FALSE
2008,National,2,11,REP,John McCain,10/24/08,42.577393,FALSE
2008,National,2,11,DEM,Barack Obama,10/24/08,50.031062,FALSE
2008,National,1,10,REP,John McCain,10/25/08,42.647584,FALSE
2008,National,1,10,DEM,Barack Obama,10/25/08,50.025641,FALSE
2008,National,1,9,REP,John McCain,10/26/08,42.632959,FALSE
2008,National,1,9,DEM,Barack Obama,10/26/08,50.035474,FALSE
2008,National,1,8,REP,John McCain,10/27/08,43.034993,FALSE
2008,National,1,8,DEM,Barack Obama,10/27/08,50.213027,FALSE
2008,National,1,7,REP,John McCain,10/28/08,43.134892,FALSE
2008,National,1,7,DEM,Barack Obama,10/28/08,50.183024,FALSE
2008,National,1,6,REP,John McCain,10/29/08,43.059132,FALSE
2008,National,1,6,DEM,Barack Obama,10/29/08,50.138669,FALSE
2008,National,1,5,REP,John McCain,10/30/08,43.160671,FALSE
2008,National,1,5,DEM,Barack Obama,10/30/08,50.120871,FALSE
2008,National,1,4,REP,John McCain,10/31/08,43.303064,FALSE
2008,National,1,4,DEM,Barack Obama,10/31/08,50.247106,FALSE
2008,National,0,3,REP,John McCain,11/1/08,43.712135,FALSE
2008,National,0,3,DEM,Barack Obama,11/1/08,50.477011,FALSE
2008,National,0,2,REP,John McCain,11/2/08,43.64515,FALSE
2008,National,0,2,DEM,Barack Obama,11/2/08,50.709337,FALSE
2008,National,0,1,REP,John McCain,11/3/08,43.820694,FALSE
2008,National,0,1,DEM,Barack Obama,11/3/08,50.990174,FALSE
2008,National,0,0,REP,John McCain,11/4/08,43.820694,FALSE
2008,National,0,0,DEM,Barack Obama,11/4/08,50.990174,FALSE
2004,National,36,250,REP,George W. Bush,2/26/04,46.169895,TRUE
2004,National,36,250,DEM,John Kerry,2/26/04,48.886219,TRUE
2004,National,36,249,REP,George W. Bush,2/27/04,46.149825,TRUE
2004,National,36,249,DEM,John Kerry,2/27/04,48.993176,TRUE
2004,National,35,248,REP,George W. Bush,2/28/04,46.135236,TRUE
2004,National,35,248,DEM,John Kerry,2/28/04,49.010353,TRUE
2004,National,35,247,REP,George W. Bush,2/29/04,46.113582,TRUE
2004,National,35,247,DEM,John Kerry,2/29/04,48.820321,TRUE
2004,National,35,246,REP,George W. Bush,3/1/04,46.031926,TRUE
2004,National,35,246,DEM,John Kerry,3/1/04,48.413003,TRUE
2004,National,35,245,REP,George W. Bush,3/2/04,46.031926,TRUE
2004,National,35,245,DEM,John Kerry,3/2/04,48.413003,TRUE
2004,National,35,244,REP,George W. Bush,3/3/04,46.905646,TRUE
2004,National,35,244,DEM,John Kerry,3/3/04,46.702723,TRUE
2004,National,35,243,REP,George W. Bush,3/4/04,45.782209,TRUE
2004,National,35,243,DEM,John Kerry,3/4/04,47.565287,TRUE
2004,National,35,242,REP,George W. Bush,3/5/04,45.782209,TRUE
2004,National,35,242,DEM,John Kerry,3/5/04,47.565287,TRUE
2004,National,34,241,REP,George W. Bush,3/6/04,45.782209,TRUE
2004,National,34,241,DEM,John Kerry,3/6/04,47.565287,TRUE
2004,National,34,240,REP,George W. Bush,3/7/04,45.320812,TRUE
2004,National,34,240,DEM,John Kerry,3/7/04,47.45744,TRUE
2004,National,34,239,REP,George W. Bush,3/8/04,45.615852,TRUE
2004,National,34,239,DEM,John Kerry,3/8/04,47.271658,TRUE
2004,National,34,238,REP,George W. Bush,3/9/04,45.615852,TRUE
2004,National,34,238,DEM,John Kerry,3/9/04,47.271658,TRUE
2004,National,34,237,REP,George W. Bush,3/10/04,45.622674,TRUE
2004,National,34,237,DEM,John Kerry,3/10/04,47.267073,TRUE
2004,National,34,236,REP,George W. Bush,3/11/04,45.67786,TRUE
2004,National,34,236,DEM,John Kerry,3/11/04,46.612304,TRUE
2004,National,34,235,REP,George W. Bush,3/12/04,45.67786,TRUE
2004,National,34,235,DEM,John Kerry,3/12/04,46.612304,TRUE
2004,National,33,234,REP,George W. Bush,3/13/04,45.677865,TRUE
2004,National,33,234,DEM,John Kerry,3/13/04,46.612334,TRUE
2004,National,33,233,REP,George W. Bush,3/14/04,45.800825,TRUE
2004,National,33,233,DEM,John Kerry,3/14/04,45.163517,TRUE
2004,National,33,232,REP,George W. Bush,3/15/04,45.800914,TRUE
2004,National,33,232,DEM,John Kerry,3/15/04,45.163202,TRUE
2004,National,33,231,REP,George W. Bush,3/16/04,45.802415,TRUE
2004,National,33,231,DEM,John Kerry,3/16/04,45.164363,TRUE
2004,National,33,230,REP,George W. Bush,3/17/04,45.800941,TRUE
2004,National,33,230,DEM,John Kerry,3/17/04,45.163647,TRUE
2004,National,33,229,REP,George W. Bush,3/18/04,45.756529,TRUE
2004,National,33,229,DEM,John Kerry,3/18/04,45.077194,TRUE
2004,National,33,228,REP,George W. Bush,3/19/04,46.2436,TRUE
2004,National,33,228,DEM,John Kerry,3/19/04,44.510273,TRUE
2004,National,32,227,REP,George W. Bush,3/20/04,46.2436,TRUE
2004,National,32,227,DEM,John Kerry,3/20/04,44.510273,TRUE
2004,National,32,226,REP,George W. Bush,3/21/04,48.012061,TRUE
2004,National,32,226,DEM,John Kerry,3/21/04,45.226394,TRUE
2004,National,32,225,REP,George W. Bush,3/22/04,48.06015,TRUE
2004,National,32,225,DEM,John Kerry,3/22/04,44.636029,TRUE
2004,National,32,224,REP,George W. Bush,3/23/04,48.061889,TRUE
2004,National,32,224,DEM,John Kerry,3/23/04,44.633511,TRUE
2004,National,32,223,REP,George W. Bush,3/24/04,47.866385,TRUE
2004,National,32,223,DEM,John Kerry,3/24/04,44.193904,TRUE
2004,National,32,222,REP,George W. Bush,3/25/04,47.866413,TRUE
2004,National,32,222,DEM,John Kerry,3/25/04,44.194269,TRUE
2004,National,32,221,REP,George W. Bush,3/26/04,47.920842,TRUE
2004,National,32,221,DEM,John Kerry,3/26/04,44.191197,TRUE
2004,National,31,220,REP,George W. Bush,3/27/04,47.920842,TRUE
2004,National,31,220,DEM,John Kerry,3/27/04,44.191197,TRUE
2004,National,31,219,REP,George W. Bush,3/28/04,48.838813,TRUE
2004,National,31,219,DEM,John Kerry,3/28/04,44.108026,TRUE
2004,National,31,218,REP,George W. Bush,3/29/04,48.845908,TRUE
2004,National,31,218,DEM,John Kerry,3/29/04,44.085545,TRUE
2004,National,31,217,REP,George W. Bush,3/30/04,48.695278,TRUE
2004,National,31,217,DEM,John Kerry,3/30/04,44.623677,TRUE
2004,National,31,216,REP,George W. Bush,3/31/04,48.231204,TRUE
2004,National,31,216,DEM,John Kerry,3/31/04,44.110879,TRUE
2004,National,31,215,REP,George W. Bush,4/1/04,47.726218,TRUE
2004,National,31,215,DEM,John Kerry,4/1/04,44.74771,TRUE
2004,National,31,214,REP,George W. Bush,4/2/04,47.726218,TRUE
2004,National,31,214,DEM,John Kerry,4/2/04,44.74771,TRUE
2004,National,30,213,REP,George W. Bush,4/3/04,47.391334,TRUE
2004,National,30,213,DEM,John Kerry,4/3/04,45.071847,TRUE
2004,National,30,212,REP,George W. Bush,4/4/04,47.321916,TRUE
2004,National,30,212,DEM,John Kerry,4/4/04,45.065278,TRUE
2004,National,30,211,REP,George W. Bush,4/5/04,47.357772,TRUE
2004,National,30,211,DEM,John Kerry,4/5/04,45.029051,TRUE
2004,National,30,210,REP,George W. Bush,4/6/04,47.357772,TRUE
2004,National,30,210,DEM,John Kerry,4/6/04,45.029051,TRUE
2004,National,30,209,REP,George W. Bush,4/7/04,47.019937,TRUE
2004,National,30,209,DEM,John Kerry,4/7/04,44.9032,TRUE
2004,National,30,208,REP,George W. Bush,4/8/04,46.871772,TRUE
2004,National,30,208,DEM,John Kerry,4/8/04,44.829296,TRUE
2004,National,30,207,REP,George W. Bush,4/9/04,46.543465,TRUE
2004,National,30,207,DEM,John Kerry,4/9/04,45.290422,TRUE
2004,National,29,206,REP,George W. Bush,4/10/04,46.543465,TRUE
2004,National,29,206,DEM,John Kerry,4/10/04,45.290422,TRUE
2004,National,29,205,REP,George W. Bush,4/11/04,46.543465,TRUE
2004,National,29,205,DEM,John Kerry,4/11/04,45.290422,TRUE
2004,National,29,204,REP,George W. Bush,4/12/04,46.570045,TRUE
2004,National,29,204,DEM,John Kerry,4/12/04,45.260521,TRUE
2004,National,29,203,REP,George W. Bush,4/13/04,46.573827,TRUE
2004,National,29,203,DEM,John Kerry,4/13/04,45.258399,TRUE
2004,National,29,202,REP,George W. Bush,4/14/04,45.38838,TRUE
2004,National,29,202,DEM,John Kerry,4/14/04,45.432145,TRUE
2004,National,29,201,REP,George W. Bush,4/15/04,45.252727,TRUE
2004,National,29,201,DEM,John Kerry,4/15/04,45.199585,TRUE
2004,National,29,200,REP,George W. Bush,4/16/04,45.252727,TRUE
2004,National,29,200,DEM,John Kerry,4/16/04,45.199585,TRUE
2004,National,28,199,REP,George W. Bush,4/17/04,45.106378,TRUE
2004,National,28,199,DEM,John Kerry,4/17/04,45.257046,TRUE
2004,National,28,198,REP,George W. Bush,4/18/04,46.2375,TRUE
2004,National,28,198,DEM,John Kerry,4/18/04,44.920949,TRUE
2004,National,28,197,REP,George W. Bush,4/19/04,46.178708,TRUE
2004,National,28,197,DEM,John Kerry,4/19/04,44.523499,TRUE
2004,National,28,196,REP,George W. Bush,4/20/04,46.178787,TRUE
2004,National,28,196,DEM,John Kerry,4/20/04,44.523142,TRUE
2004,National,28,195,REP,George W. Bush,4/21/04,46.178292,TRUE
2004,National,28,195,DEM,John Kerry,4/21/04,44.523316,TRUE
2004,National,28,194,REP,George W. Bush,4/22/04,45.861672,TRUE
2004,National,28,194,DEM,John Kerry,4/22/04,44.174815,TRUE
2004,National,28,193,REP,George W. Bush,4/23/04,46.005699,TRUE
2004,National,28,193,DEM,John Kerry,4/23/04,44.16479,TRUE
2004,National,27,192,REP,George W. Bush,4/24/04,46.005742,TRUE
2004,National,27,192,DEM,John Kerry,4/24/04,44.164761,TRUE
2004,National,27,191,REP,George W. Bush,4/25/04,46.005994,TRUE
2004,National,27,191,DEM,John Kerry,4/25/04,44.165302,TRUE
2004,National,27,190,REP,George W. Bush,4/26/04,46.006174,TRUE
2004,National,27,190,DEM,John Kerry,4/26/04,44.165627,TRUE
2004,National,27,189,REP,George W. Bush,4/27/04,45.457552,TRUE
2004,National,27,189,DEM,John Kerry,4/27/04,43.799416,TRUE
2004,National,27,188,REP,George W. Bush,4/28/04,45.45766,TRUE
2004,National,27,188,DEM,John Kerry,4/28/04,43.799289,TRUE
2004,National,27,187,REP,George W. Bush,4/29/04,45.457675,TRUE
2004,National,27,187,DEM,John Kerry,4/29/04,43.799321,TRUE
2004,National,27,186,REP,George W. Bush,4/30/04,45.457675,TRUE
2004,National,27,186,DEM,John Kerry,4/30/04,43.799321,TRUE
2004,National,26,185,REP,George W. Bush,5/1/04,45.871939,TRUE
2004,National,26,185,DEM,John Kerry,5/1/04,43.875448,TRUE
2004,National,26,184,REP,George W. Bush,5/2/04,45.860431,TRUE
2004,National,26,184,DEM,John Kerry,5/2/04,43.881209,TRUE
2004,National,26,183,REP,George W. Bush,5/3/04,46.030379,TRUE
2004,National,26,183,DEM,John Kerry,5/3/04,43.865798,TRUE
2004,National,26,182,REP,George W. Bush,5/4/04,46.116237,TRUE
2004,National,26,182,DEM,John Kerry,5/4/04,44.205996,TRUE
2004,National,26,181,REP,George W. Bush,5/5/04,46.17932,TRUE
2004,National,26,181,DEM,John Kerry,5/5/04,44.190327,TRUE
2004,National,26,180,REP,George W. Bush,5/6/04,46.155631,TRUE
2004,National,26,180,DEM,John Kerry,5/6/04,44.195211,TRUE
2004,National,26,179,REP,George W. Bush,5/7/04,46.155631,TRUE
2004,National,26,179,DEM,John Kerry,5/7/04,44.195211,TRUE
2004,National,25,178,REP,George W. Bush,5/8/04,46.155631,TRUE
2004,National,25,178,DEM,John Kerry,5/8/04,44.195211,TRUE
2004,National,25,177,REP,George W. Bush,5/9/04,45.843094,TRUE
2004,National,25,177,DEM,John Kerry,5/9/04,44.563776,TRUE
2004,National,25,176,REP,George W. Bush,5/10/04,45.80968,TRUE
2004,National,25,176,DEM,John Kerry,5/10/04,44.58727,TRUE
2004,National,25,175,REP,George W. Bush,5/11/04,45.793034,TRUE
2004,National,25,175,DEM,John Kerry,5/11/04,44.598472,TRUE
2004,National,25,174,REP,George W. Bush,5/12/04,45.792929,TRUE
2004,National,25,174,DEM,John Kerry,5/12/04,44.598703,TRUE
2004,National,25,173,REP,George W. Bush,5/13/04,45.488491,TRUE
2004,National,25,173,DEM,John Kerry,5/13/04,45.442682,TRUE
2004,National,25,172,REP,George W. Bush,5/14/04,45.548728,TRUE
2004,National,25,172,DEM,John Kerry,5/14/04,45.471486,TRUE
2004,National,24,171,REP,George W. Bush,5/15/04,45.548073,TRUE
2004,National,24,171,DEM,John Kerry,5/15/04,45.471624,TRUE
2004,National,24,170,REP,George W. Bush,5/16/04,45.530331,TRUE
2004,National,24,170,DEM,John Kerry,5/16/04,45.475188,TRUE
2004,National,24,169,REP,George W. Bush,5/17/04,45.529207,TRUE
2004,National,24,169,DEM,John Kerry,5/17/04,45.475405,TRUE
2004,National,24,168,REP,George W. Bush,5/18/04,45.714776,TRUE
2004,National,24,168,DEM,John Kerry,5/18/04,45.557653,TRUE
2004,National,24,167,REP,George W. Bush,5/19/04,45.248841,TRUE
2004,National,24,167,DEM,John Kerry,5/19/04,45.580936,TRUE
2004,National,24,166,REP,George W. Bush,5/20/04,45.21782,TRUE
2004,National,24,166,DEM,John Kerry,5/20/04,45.591675,TRUE
2004,National,24,165,REP,George W. Bush,5/21/04,45.21782,TRUE
2004,National,24,165,DEM,John Kerry,5/21/04,45.591675,TRUE
2004,National,23,164,REP,George W. Bush,5/22/04,45.347257,TRUE
2004,National,23,164,DEM,John Kerry,5/22/04,45.88789,TRUE
2004,National,23,163,REP,George W. Bush,5/23/04,45.46671,TRUE
2004,National,23,163,DEM,John Kerry,5/23/04,46.490401,TRUE
2004,National,23,162,REP,George W. Bush,5/24/04,45.686892,TRUE
2004,National,23,162,DEM,John Kerry,5/24/04,46.536859,TRUE
2004,National,23,161,REP,George W. Bush,5/25/04,45.716785,TRUE
2004,National,23,161,DEM,John Kerry,5/25/04,46.526721,TRUE
2004,National,23,160,REP,George W. Bush,5/26/04,45.716656,TRUE
2004,National,23,160,DEM,John Kerry,5/26/04,46.528844,TRUE
2004,National,23,159,REP,George W. Bush,5/27/04,45.716628,TRUE
2004,National,23,159,DEM,John Kerry,5/27/04,46.528873,TRUE
2004,National,23,158,REP,George W. Bush,5/28/04,45.716543,TRUE
2004,National,23,158,DEM,John Kerry,5/28/04,46.528949,TRUE
2004,National,22,157,REP,George W. Bush,5/29/04,45.716543,TRUE
2004,National,22,157,DEM,John Kerry,5/29/04,46.528949,TRUE
2004,National,22,156,REP,George W. Bush,5/30/04,45.716543,TRUE
2004,National,22,156,DEM,John Kerry,5/30/04,46.528949,TRUE
2004,National,22,155,REP,George W. Bush,5/31/04,45.716543,TRUE
2004,National,22,155,DEM,John Kerry,5/31/04,46.528949,TRUE
2004,National,22,154,REP,George W. Bush,6/1/04,45.720661,TRUE
2004,National,22,154,DEM,John Kerry,6/1/04,46.527636,TRUE
2004,National,22,153,REP,George W. Bush,6/2/04,45.720661,TRUE
2004,National,22,153,DEM,John Kerry,6/2/04,46.527636,TRUE
2004,National,22,152,REP,George W. Bush,6/3/04,46.258694,TRUE
2004,National,22,152,DEM,John Kerry,6/3/04,47.341998,TRUE
2004,National,22,151,REP,George W. Bush,6/4/04,46.650018,TRUE
2004,National,22,151,DEM,John Kerry,6/4/04,47.387987,TRUE
2004,National,21,150,REP,George W. Bush,6/5/04,46.246775,TRUE
2004,National,21,150,DEM,John Kerry,6/5/04,46.870676,TRUE
2004,National,21,149,REP,George W. Bush,6/6/04,46.143966,TRUE
2004,National,21,149,DEM,John Kerry,6/6/04,46.859536,TRUE
2004,National,21,148,REP,George W. Bush,6/7/04,46.143966,TRUE
2004,National,21,148,DEM,John Kerry,6/7/04,46.859536,TRUE
2004,National,21,147,REP,George W. Bush,6/8/04,46.112013,TRUE
2004,National,21,147,DEM,John Kerry,6/8/04,47.357371,TRUE
2004,National,21,146,REP,George W. Bush,6/9/04,45.887344,TRUE
2004,National,21,146,DEM,John Kerry,6/9/04,47.506269,TRUE
2004,National,21,145,REP,George W. Bush,6/10/04,46.121325,TRUE
2004,National,21,145,DEM,John Kerry,6/10/04,47.620062,TRUE
2004,National,21,144,REP,George W. Bush,6/11/04,46.147555,TRUE
2004,National,21,144,DEM,John Kerry,6/11/04,47.618967,TRUE
2004,National,20,143,REP,George W. Bush,6/12/04,46.14755,TRUE
2004,National,20,143,DEM,John Kerry,6/12/04,47.618974,TRUE
2004,National,20,142,REP,George W. Bush,6/13/04,46.020565,TRUE
2004,National,20,142,DEM,John Kerry,6/13/04,47.321738,TRUE
2004,National,20,141,REP,George W. Bush,6/14/04,46.020682,TRUE
2004,National,20,141,DEM,John Kerry,6/14/04,47.322549,TRUE
2004,National,20,140,REP,George W. Bush,6/15/04,46.393329,TRUE
